model,episode,success,total_reward,n_steps,stand_reward,small_control,door_openness_reward,door_hatch_openness_reward,hand_hatch_proximity_reward,passage_reward
GRPO,13,0,255.09038242397565,1000,945.2747300357205,940.2264633871106,242.45827044492634,328.9449330087008,813.1241115439286,0.005840945685728682
GRPO,14,0,347.7135149583296,1000,952.8413425057372,943.0323981609192,415.8029138827929,520.2854942235696,892.9341979535843,0.18990265494103864
GRPO,15,0,180.65923806898306,1000,925.9599446705694,941.5331127548191,36.47817438136488,911.1052054175809,618.2726279831475,1.6508242969521172
GRPO,16,0,163.53762799750655,501,491.7283907230757,474.7225063894841,162.5854059691851,388.22023515069924,470.60906706940557,2.3778503395600987
GRPO,17,0,227.88945367530872,713,540.2545389790455,672.7496700184374,298.89749036636886,274.1542992988258,570.2393603770788,0.423934955985488
GRPO,18,0,81.12017840993285,550,437.5957197871524,516.8589238201824,15.229177516004288,339.1102962013492,287.25796248993703,5.168259482729416
GRPO,19,0,385.3518686747234,1000,700.2517360339998,943.4714016100417,562.1936512046321,447.969664959227,853.3780361562428,3.302765455065794
GRPO,20,0,176.22166470847256,459,379.99744439249554,432.9036771090385,236.98942295783078,279.6822360539844,394.4426579777518,0.0
GRPO,21,0,150.08714588939293,604,582.57524957069,568.8054219821365,124.21818879774276,270.83511141907167,506.74458465220243,1.265019016124037
GRPO,22,0,125.7763222706219,678,613.7202029656718,638.1768322965667,0.0005932035146709652,69.30302307106679,433.7898328200926,122.43905445391121
GRPO,23,0,286.7791516420935,1000,933.6568280835392,941.8535238808093,287.16604040685496,515.1314390492114,876.8156341252936,0.0
GRPO,24,0,254.3084308759216,1000,984.7978317091839,943.7151094903503,181.4070783177171,641.1872624768105,911.2070331235927,6.032045085033787
GRPO,25,0,105.90641716090052,593,472.76539270504696,558.6552581114361,49.50150298004481,266.8758590231716,484.0005714455439,4.3851388825913435
GRPO,26,0,148.15689172631335,531,508.51766646971333,500.5431004394564,134.98960596168757,264.4558034884006,449.4228411869101,10.790092142102647
GRPO,27,0,130.58528331743716,363,326.4750438404156,342.53350339793326,159.96670890212772,226.0868925364876,323.2484841200289,0.9048351491717856
GRPO,28,0,85.54472166126816,259,244.43323122370148,244.5215274339408,88.7607960549966,205.5084599123081,244.82825160136161,0.0
GRPO,29,0,310.30299600507186,1000,855.0889718449606,942.6738657259186,354.11183007061294,519.8269638848552,885.9448385913466,0.009069423298480261
GRPO,30,0,195.59682704282454,600,543.0890101176847,567.7480332358692,210.15146988909686,439.5383799033206,543.920767891274,1.2207450403605875
GRPO,31,0,132.0295209770727,473,435.0741292780225,446.02288411730586,123.22359147944208,276.0075642056659,426.2748753572016,1.2409391442905058
GRPO,32,0,74.14994456298244,532,312.34510945964973,499.8229835442902,18.590025667876475,500.04322220171184,221.0358679356003,1.0355512053344644
GRPO,33,0,169.7153232831068,1000,896.677897321084,940.2394909253012,68.76957184211408,204.59536332302469,753.7464146916778,18.707851226062132
GRPO,34,0,171.8569074410044,483,332.5966575223178,456.99050321225087,236.9206815355008,298.9956051314093,374.15958065748947,0.289765488752478
GRPO,35,0,236.23013456246187,597,388.43541181302174,564.470947024464,352.4943828319692,296.01505261238225,478.27353336585094,6.118865637043589
GRPO,36,0,151.4445554630407,1000,947.0325066955413,945.5833774296833,0.29085624920994446,244.2447375752059,953.9958132112614,5.299905000383804
GRPO,37,0,470.7184515486216,1000,968.6672020356062,942.5533106560982,658.2153719267657,343.7460670376382,860.4994258741056,65.71605440109364
GRPO,38,0,165.55643679733714,1000,895.1691509685669,940.4508546952428,7.929513755137171,702.7111055876225,853.0697472558176,0.0
GRPO,39,0,119.70077606218432,365,322.1680667847105,344.68266443853565,131.71648653896506,261.38602800016065,332.8949331738178,0.757902004770606
GRPO,40,0,68.15970399707112,366,293.5234910320397,344.3784287650172,39.519139795527785,173.48777670223518,281.5328928367004,0.01801427709574177
GRPO,41,0,204.12860794435005,763,671.7089994146974,718.9704028684939,194.74261180644166,489.6914664374512,571.5874600491586,0.32710934347253884
GRPO,42,0,203.62435936671557,1000,977.053790052642,941.7551077154651,106.65172872352237,442.03615490215515,803.1690202759512,3.8562712574244338
GRPO,43,0,228.526184932669,869,795.5378546644945,818.6976099734203,177.92082810171598,339.9577712925313,660.1273134873977,67.10837292311389
GRPO,44,0,178.72960640001503,467,246.3521457429272,441.1839261942605,288.0587316314873,216.68670767264524,289.931910972386,1.2397164638795426
GRPO,45,0,128.81779999767133,575,486.1539759684701,540.2869326370821,94.89883936592186,293.4968319679967,515.0585853278974,0.0
GRPO,46,0,67.83206576769872,424,391.10828262745673,398.7150773671874,3.5257051091735163,273.78559792806317,309.9620556120474,0.7779369604112464
GRPO,47,0,94.79915433703535,306,285.51326843216526,288.54724568718774,93.51702946429747,227.71742344504204,288.0540429701604,0.0
GRPO,48,0,126.7172852392561,414,380.07433657834105,391.2647470158038,125.86074890077724,291.494081588362,387.8536921011975,0.5033081971385168
GRPO,49,0,43.82593431026785,255,239.1597435123536,239.77499740636068,6.052432138531467,144.3164591299392,227.47541229901478,0.06333324359287718
GRPO,50,0,124.83240977365156,833,724.2629323723421,782.404682591183,3.317552267757349,375.2232234321115,716.4748713773912,2.0556825104793317
GRPO,51,0,166.106346079539,442,341.9714959465589,417.84947109075904,223.8533711175685,296.29975886572134,363.9189649903196,0.0
GRPO,52,0,327.621958094781,829,679.2342508447645,781.5454565827771,460.5397649213484,334.61569810317854,713.6526843998507,11.114505157650827
GRPO,53,0,163.23328527027084,411,346.5004714766896,388.06331694955617,224.86822649961172,233.68679277898948,347.2798575110282,0.7733170667408984
GRPO,54,0,111.55274554019233,324,305.51398856816985,306.37145636303006,124.23728252964742,230.6770527455322,302.3833198590125,0.2689100659691096
GRPO,55,0,111.58469886746467,347,286.30379765164537,327.27123731813646,129.16537913331763,216.43697483076312,307.3540537558334,0.697215801352225
GRPO,56,0,98.37281328220497,311,285.7490212876571,293.453957435417,98.79069389717907,234.25136810958202,291.86427164235675,1.816695649640641
GRPO,57,0,225.31876401478007,1000,958.0352710631479,942.0692588777749,125.3675206175117,630.4215749550843,940.0924326774298,0.34761250640248587
GRPO,58,0,154.62118386799906,451,356.1230928385356,424.74311260889965,208.1405118804541,194.24587195192754,353.70091937885405,0.0
GRPO,59,0,191.9121409691108,1000,799.8092515648298,940.3179273553986,122.55361188547461,290.39153352967696,939.7805528968777,0.12685007294055295
GRPO,60,0,245.30945792050744,962,885.7169024192043,905.9725364047225,208.15602929770168,478.3271037682821,842.5695635760948,6.175050621110033
GRPO,61,0,131.79510872516119,379,334.5366295628262,358.1391200766543,152.49387628532904,288.10397492142755,342.6997208946333,0.0
GRPO,62,0,299.0010012440414,1000,977.2434419288047,939.2952817740781,325.6023811734098,355.3492277072578,843.0970017947428,2.1787370690221897
GRPO,63,0,85.47296863781231,598,486.48525281141724,562.0404183965901,5.378923872563905,265.06092105179357,474.037431061164,1.0580491668332241
GRPO,64,0,100.51602451340295,287,267.2833783077661,271.5530465473537,114.14953066961229,214.16743332042182,262.75984368935883,0.0
GRPO,65,0,240.14292621872633,1000,852.8877559256213,942.2678332680296,224.39567581088914,346.1507115575248,825.2180580022223,0.5760514657238147
GRPO,66,0,201.67330097234628,891,827.3490932388969,838.4877846513327,121.90748039407396,604.9914986189948,771.6487410121005,0.33024573640821386
GRPO,67,0,219.38712552859096,858,819.0594540217085,807.7397401209619,181.1023750810252,424.98651682065366,774.7138238052287,2.2462169232543117
GRPO,68,0,186.91848485259865,1000,958.8485474875674,942.971419916774,38.85707183589958,666.3305334506676,842.4155481270913,10.183989346403406
GRPO,69,0,132.77274757399184,439,425.45745669716126,414.0074715366593,128.63536197343663,260.72242020424073,395.29377500520263,5.597247793124477
GRPO,70,0,313.0062907248682,1000,987.2316086452105,945.5907868732157,295.5654067268049,755.5195899552374,946.4967893332531,4.4169059225959
GRPO,71,0,149.3363779853593,494,415.65976397088974,465.1041253123845,174.56445983111846,219.6014374014945,391.91113692660286,3.0449564267785316
GRPO,72,0,40.759817746348766,306,198.1215730989203,287.5694829330374,0.0024665657908562147,34.095866103480375,213.38969112495414,27.906595769225028
GRPO,73,0,275.23550752025164,1000,882.1977536220139,940.2192963879585,292.44791636695226,334.64909297155583,878.9728107778731,0.0
GRPO,74,0,58.313900923587795,376,289.32381106966625,353.63630331174954,2.224081012273096,340.7480994418641,237.35093837232557,3.3408561523217006
GRPO,75,0,265.5734998035526,1000,865.0852353257641,940.7381055311084,253.36358415503102,420.2598331830837,962.8820682063119,2.857753582039779
GRPO,76,0,297.03828625203806,1000,855.1422823519848,940.7000506612325,340.936826540533,412.9048548812966,849.2726082537654,0.1626286606754016
GRPO,77,0,247.61916067213497,1000,925.9356738358771,943.1245145765347,212.30644965481585,496.2084277484956,798.1799660991196,0.020639106406516783
GRPO,78,0,296.3600957766792,1000,854.5342369743954,944.5883292881776,329.9471564360382,592.2022551635953,750.23596824727,0.0
GRPO,79,0,116.60682618742638,352,318.13855323864044,332.8521445459629,126.6970625394877,246.71709751025531,321.568974453278,3.076511551838168
GRPO,80,0,66.510971667392,409,341.55436712858096,384.9206061803002,5.418213700998583,352.6959262477717,262.1331738834549,3.3546544058204537
GRPO,81,0,241.90508607353604,653,525.4466248054171,616.0318079427512,326.8096576787214,336.83992949968393,551.4253291147385,2.3630574322400397
GRPO,82,0,110.48977966558614,517,448.6283906996409,487.8183709181481,66.5854129664135,275.34342299018647,488.2586581438831,0.0
GRPO,83,0,143.50596065654182,855,766.4629654214037,803.8361533163422,7.175443950283568,687.7079578211274,675.8754216824294,0.08976038387842677
GRPO,84,0,280.82566521221133,1000,958.8883964344637,941.3777875603364,274.8968706727683,534.5423655842948,757.3157080063133,6.429179854025371
GRPO,85,0,224.87580781501632,671,554.0770860044055,634.9075768491399,260.918160061381,491.3578148873853,607.1580837857925,0.12873680841071256
GRPO,86,0,284.8159563330299,1000,875.8421258560126,942.1624836764429,285.94462628830837,547.6028775701812,902.0325590381249,3.1605566214609313
GRPO,87,0,184.18136916164045,648,579.5080835084252,609.4571711583695,186.0687815049525,285.4202976553623,509.53120051894604,17.680050147432542
GRPO,88,0,92.84035553758677,264,241.3468189384797,249.63141404766893,106.61528359325254,197.15731938243314,243.5372686432119,0.0
GRPO,89,0,244.85840791074355,1000,863.457187494199,940.9431660744226,214.82842583094694,494.01251017096774,806.7918621034211,5.3863852406096475
GRPO,90,0,169.64903517225363,568,463.07167387895623,535.1018195012643,190.63417877229813,296.1057341140584,486.237220788014,3.1833415083495877
GRPO,91,0,192.9785625379749,517,345.0011729836276,488.2734059839586,279.60023284933413,291.1840957148065,399.6046776844141,0.0
GRPO,92,0,241.9710740388736,849,783.9720675306994,801.5816687358958,237.19460649349088,474.7897482239193,741.8183596685475,1.0773881720704603
GRPO,93,0,265.9944667567903,1000,907.404239498045,941.0255206277377,272.3971287611002,324.6138249379238,813.154090677633,3.245959059681751
GRPO,94,0,454.85763179878563,1000,880.1904937689084,940.4102590307219,712.1528492964053,234.26709700131724,771.6902116205708,3.735375949234034
GRPO,95,0,256.646978361321,804,612.063845677656,756.7085949701129,342.79792902981944,306.65363712789554,582.6618565341505,0.8509945492069597
GRPO,96,0,225.09291229365135,758,368.8105269927706,715.5134544614742,350.4775203271494,262.1360567274275,385.1086506227673,0.44009743220804143
GRPO,97,0,155.23489858123457,429,343.2383594905907,404.87761638271814,201.91660029318987,252.79428674333667,382.24649580525005,0.567817113928218
GRPO,98,0,257.2429913764013,1000,949.4524968995671,941.5350809758406,212.7930088414404,523.8183875571764,899.5354670776975,2.612692084874788
GRPO,99,0,107.73118532876117,330,306.3389103993703,312.096175075542,112.63152138091233,238.89630744844254,294.7040916642026,3.9529413954914396
PPO-v3,0,0,173.35496513608882,1000,975.075759074595,941.0175096045352,5.157754972972714,695.996386679484,873.6709478070882,2.2529140029833794
PPO-v3,1,0,75.9556930190267,476,355.9142911724028,447.4760920918,0.006613264857814307,65.59104438822297,290.9136389337112,70.49296666952357
PPO-v3,2,0,263.22238896174485,1000,968.4832942247717,940.7377812983317,248.23067548971105,369.3247665324195,801.8133566408152,5.283884956676339
PPO-v3,3,0,182.12173519944415,1000,959.0497063821069,940.0759868647924,64.60533066504557,411.27224685482406,807.2382643807456,5.611462660693347
PPO-v3,4,0,184.822689702963,1000,983.33555683166,940.1409830501584,40.204126752560946,488.33222803536586,796.1101250575109,28.73355511102637
PPO-v3,5,0,138.16089816577235,1000,899.5727460071876,939.1748380849377,0.030077576603239734,190.0876122247492,675.8788187268127,29.62296515940077
PPO-v3,6,0,147.07834671104786,1000,945.6974303498889,938.8195762290403,0.27430692808677976,368.41418194866003,756.5750381969058,5.4857006647541375
PPO-v3,7,0,277.1934092889943,1000,964.0093488526711,943.6500060473585,246.00000075249397,411.8853728109559,797.3024880996282,43.01966100082733
PPO-v3,8,0,146.8887633196124,1000,997.202335725653,938.8791799845759,0.06715602060427656,182.0108726354526,769.055447599578,16.22749076251262
PPO-v3,9,1,250.37194269300716,830,743.6433218995662,780.9772181390512,285.1628322097697,243.38020595630272,613.838490865402,26.312751806797856
PPO-v3,10,0,160.28830496341308,1000,932.4736294651581,939.9423121657652,53.45658487048494,238.76369670097145,717.7050659739848,2.1561397779464757
PPO-v3,11,0,187.8229188922086,1000,968.2710787313891,939.83183774479,93.51489282013075,311.5627190129993,731.3593109445728,7.400181551825119
PPO-v3,12,0,84.56091330872239,311,285.13175596914806,293.5618618611584,74.15427061711333,199.15874129961608,278.9711111610843,1.0496952991024855
PPO-v3,13,0,150.62195765165725,1000,983.6459151621638,937.9616275147725,0.08420163143682255,252.0542322703642,825.5354738458698,12.689895911761475
PPO-v3,14,0,252.19601574296422,1000,918.3244276917223,940.4769241860789,226.64011744712445,389.20428403627795,816.7379162525932,10.096347246298155
PPO-v3,15,0,210.00365575306606,771,660.276829035544,725.8747855142815,212.23290004750905,394.4457100959236,651.297992175759,0.1162657412161544
PPO-v3,16,0,179.82625867957904,1000,790.7845425682009,940.963552869571,79.8063506639665,489.7676659199147,900.178773751718,0.025986952175318545
PPO-v3,17,0,136.3812861146849,555,505.29926866269545,523.508023373709,103.04252506184348,255.77328019533243,420.1215125481868,24.39649564869971
PPO-v3,18,0,127.99462464241316,947,852.5549958762787,890.5070129370187,0.055541444536274326,220.00881945834746,693.5633814314688,6.038414008757392
PPO-v3,19,0,114.66706581742083,321,302.0740239210307,303.78876931867194,130.6304903112249,242.49049999254146,303.19016599437094,0.0
PPO-v3,20,0,245.84374645705716,1000,952.6472336216904,941.198592144271,196.74104030935476,367.23231710544655,785.3216485932946,28.58430426131407
PPO-v3,21,0,106.15480374005044,329,302.79289924767676,311.2039008384888,110.7339414952187,253.4885759951498,295.65093891413295,0.5960933696085475
PPO-v3,22,0,384.3218986948772,1000,944.5097620335329,942.7331509002742,505.3278538662185,501.0630604422749,852.5855731549741,0.5336755815289931
PPO-v3,23,0,247.26942127979075,1000,942.311494317256,940.9272119331587,221.536746017945,354.8064781729454,806.2587141163415,2.422074921366827
PPO-v3,24,0,113.20875625551557,371,354.5705102804264,350.66213656370184,109.58631166772662,263.25822925319494,344.1612392473526,0.0
PPO-v3,25,0,101.68327365357932,315,279.4249262155011,297.8287023239226,111.3680763752708,224.09472976695298,278.0615997243935,0.06869207270990974
PPO-v3,26,0,96.31862449264318,570,394.2956547783108,537.3273531434323,45.39078995490125,280.7792160677801,490.3276519438961,0.45610566103450634
PPO-v3,27,0,27.751194542241883,200,189.1795609518714,187.80172133416997,0.0007532357925789431,33.21918991159458,126.1395772680712,5.768524149819717
PPO-v3,28,0,52.092323968895556,382,333.9698111378968,358.7360445965519,0.02256530009898717,73.59685557170735,290.33876191613535,7.213713572493262
PPO-v3,29,0,105.70478346230766,326,295.0470970191066,308.13735682073843,113.63251851287214,232.91029351120488,297.98321761539415,0.3411211976464562
PPO-v3,30,0,133.31775508707344,829,679.0796731810855,779.1163033452365,54.8066987575187,238.21846017864198,607.719478060537,7.2817779836403975
PPO-v3,31,0,143.099877614635,429,402.0757404270705,406.414951270789,150.63224744222836,339.90936787976034,402.0049069183227,0.31150716777336207
PPO-v3,32,0,268.1450315897396,1000,970.8589726766943,940.6200735681732,254.05940451745226,355.96742661150654,853.1933317283706,5.807371185747618
PPO-v3,33,0,177.88923268688163,1000,938.0724932817379,939.9767117632545,61.68871813852629,280.46710116539424,781.8197286636081,25.252672322559143
PPO-v3,34,0,182.78119655505384,1000,950.0863338018269,940.0951380566963,45.121004141084725,553.1628848945351,901.4083399795902,1.217279313729616
PPO-v3,35,0,126.8429312014864,1000,787.4114646385048,939.1361889232173,0.023279061454544562,156.6809641126168,810.9826955005311,12.89726183863656
PPO-v3,36,0,194.39356053817076,1000,951.5565385526928,942.9176104305623,34.07292143455493,804.5368956339881,874.1680890651232,15.414778249645073
PPO-v3,37,0,175.4375255025494,1000,963.1821233896445,939.4977664572929,23.17490264837659,592.365462500403,740.1416892356715,22.539321588869623
PPO-v3,38,0,148.4156039824493,1000,923.4009115456213,938.8994027806192,3.1387378335327707,449.68359774437545,749.9215889134279,0.9689901931498336
PPO-v3,39,0,117.91503022933442,602,456.1348287610522,566.5374229893458,69.13288684305762,335.8405197045281,541.1906473813858,0.0
PPO-v3,40,0,39.08792204604962,279,255.4301510711143,261.99320383065975,0.0019303880547569222,55.658751765813875,201.28166344184243,6.43397599757317
PPO-v3,41,0,165.56763274242374,1000,841.2858745092174,943.6539496125405,19.432902320011113,626.3387933951333,922.0507776441963,0.0
PPO-v3,42,0,179.59464188272997,1000,843.846527264412,940.1757376989765,80.99473907341245,387.49571477640086,864.2259964636714,3.494171739240164
PPO-v3,43,0,262.9061150111527,1000,858.0579987794997,940.1491746661243,275.72685267705583,320.7606444032998,818.049386888482,3.469622940291052
PPO-v3,44,0,168.09274284229468,1000,952.431393143298,940.3492283226981,15.439864284531494,554.0217356478317,840.7555992863718,5.2459009096105795
PPO-v3,45,0,169.61694852634196,1000,945.4263862873246,940.2773819944093,44.61486286951074,320.95945200447414,767.8321276923515,17.701546005704824
PPO-v3,46,0,197.43500595343204,638,550.3365893241909,600.8271376409541,227.7877848796859,300.1861186797669,560.6701893329068,0.1378983384786706
PPO-v3,47,0,222.6225648279942,1000,866.64709483638,941.0828825076784,170.0053179740886,353.7600671691094,879.2613306415898,8.266081653577018
PPO-v3,48,0,152.94537290307017,1000,963.3584312005536,939.9796498843253,10.605966148099455,295.7165626418853,733.0234638700122,17.666196760544974
PPO-v3,49,0,27.384934296388384,201,184.0056058799434,188.70125151740712,0.0035991167709929868,40.34875397814179,139.27970209116265,3.215511202896196
PPO-v3,50,0,154.91963665330096,1000,998.9617023715182,938.3505949172476,0.05237151163265034,240.71199208090917,775.802428045759,29.521824861841697
PPO-v3,51,0,96.79769133242955,285,268.6654819184695,269.2881478708354,104.97140888772766,208.00027825052547,264.98115230021807,1.4737330070460182
PPO-v3,52,0,176.83082045950587,1000,938.814022179591,942.1102115993082,18.344405398541415,533.8861711318202,850.5085827913892,31.185023807009824
PPO-v3,53,0,300.17123604479525,1000,860.7209989899073,941.2850222262728,335.61891089879776,365.72323060229195,758.4156032584647,34.01149549705995
PPO-v3,54,0,161.06961606222873,1000,975.0584941537927,939.3305136538743,0.4782282007318784,601.1036525122842,771.0608612557266,1.8732977695249549
PPO-v3,55,0,173.56058118618844,1000,988.7748918105624,940.4409720893535,22.83131629058701,528.9166786131324,863.5709100475445,1.9142121594371038
PPO-v3,56,0,141.77556830959603,1000,880.431551274697,938.7914086723702,0.032254648135142616,253.4111609266589,865.6665891433518,9.03809926446259
PPO-v3,57,0,208.3854974142063,1000,977.3588144619072,941.0836093689192,120.60352381817059,341.1322399085768,897.4238256300158,0.5779365618696185
PPO-v3,58,0,190.34203613536636,1000,948.2090178429436,940.0009332048043,76.58421884468795,440.6058569212341,846.8922992035651,6.75823308790386
PPO-v3,59,0,229.51774429443196,1000,976.8535822855598,940.9941793755219,146.97982405524345,468.61402326998814,870.0702457814518,12.9092620237179
PPO-v3,60,0,92.89833445518185,263,244.9054824451945,248.62953880525922,107.24841199998602,185.99234064451676,238.93243082815218,0.6633545610341177
PPO-v3,61,0,186.07482095361476,612,470.9730158038813,576.7023394469302,231.87928961352287,267.820942263748,451.46273460496917,3.862392826528037
PPO-v3,62,0,85.76267382222997,525,497.58591553047165,493.6115728882837,4.24803714313834,267.9026657194544,428.5318187809523,6.3992016244839265
PPO-v3,63,0,159.9969517662314,1000,911.4578863414414,940.8418651145265,6.864058780480348,257.14729275649785,754.4731861481972,58.78765657202991
PPO-v3,64,0,186.38269389751076,1000,995.295846685051,940.772980611423,26.723265729307148,294.10742933223884,767.2747805749308,79.00849059870148
PPO-v3,65,0,75.9115305392478,542,461.0941506039783,509.0017032607337,0.01264895004063111,144.75283059541695,478.8599650896298,4.117063269808286
PPO-v3,66,0,289.6374454778284,1000,896.8134414377239,943.914051079038,277.9858686484046,673.4273962565603,915.8487951016008,1.101916891572038
PPO-v3,67,0,106.56302849312848,587,511.7575554755794,551.4538652263911,40.9660270080153,293.3126566857251,507.63955079724025,0.0
PPO-v3,68,0,196.3409889928637,1000,959.3928758413962,940.2076412112928,86.22641220968617,454.38720424888476,858.6050417808686,4.808560919667161
PPO-v3,69,0,289.0570570842858,1000,916.8304601257562,946.3920141781664,268.57947335410927,714.3698106168695,910.8366967061082,0.35264496109754695
PPO-v3,70,0,147.99227047026318,1000,957.5689017447916,939.4727282356331,1.362730844476076,341.18806692390683,745.7506367952527,8.77674115769839
PPO-v3,71,0,101.13121326689031,271,250.2858009509674,256.36612069009584,122.80456272096873,192.24639377576557,251.38735158271484,0.0
PPO-v3,72,0,168.19475021259234,486,403.9263602309771,459.1128455032016,213.14409567070058,281.53151750537035,383.13206155486415,2.544103973411782
PPO-v3,73,0,338.30330719224855,1000,934.9053792251246,942.5106132111858,407.63466811885826,483.9013804128611,848.7576524741942,0.31435870622158046
PPO-v3,74,0,226.36930469395764,1000,913.106216715549,940.5639486679331,170.78181043077234,448.43301753751376,821.6821080605149,0.3473381850485361
PPO-v3,75,0,324.2394651609271,1000,912.5396147465044,940.4711656840734,385.8557695530836,396.2929495877025,839.779303945499,8.455567924819642
PPO-v3,76,0,167.69972730036116,1000,949.3059953771871,940.3957070249347,9.356830200090663,709.7053662073114,750.5569092733633,3.4146937658866143
PPO-v3,77,0,232.5908685987018,1000,946.5971254937315,941.9723501796167,160.8332636183209,576.7009291403106,843.295089550113,0.09842251029191629
PPO-v3,78,0,167.1034615752275,1000,965.1784198003381,939.3515423650942,7.233688061342487,595.6209557048247,809.4591007008601,8.36195955258666
PPO-v3,79,0,151.02601672597865,653,574.0503288642263,613.8668114858496,113.84452296122112,318.5368277729486,594.910062252917,0.42339694478328005
PPO-v3,80,0,153.79186209567882,1000,908.315828716671,939.6818926630074,1.1433704890673748,360.74437684864483,800.6530254248797,28.201970146776844
PPO-v3,81,0,202.56629162410619,1000,912.9481536854678,940.4320356534381,122.42252071010013,412.33165316253786,789.5399469734126,4.309034214313441
PPO-v3,82,0,189.49380424227923,1000,939.6032689101489,939.4287047251895,74.06798297572936,426.4413482802336,920.2174322709204,1.5994939076217662
PPO-v3,83,0,97.94499011493087,301,273.6296984811739,284.3142536682068,103.87748250849978,206.6120737948064,266.56144734853126,4.809297600604461
PPO-v3,84,0,182.45742680419968,1000,808.4513373569331,941.478143254568,83.69215045868425,460.21659003652104,913.108174269955,0.0
PPO-v3,85,0,230.15126496940383,804,760.6588590145356,757.3717407590434,227.7929110449472,418.8272289015997,695.2828172654939,0.7721560301978427
PPO-v3,86,0,168.57148125219058,1000,997.0236248506021,938.9589583890457,8.261245910171093,426.9226639569943,782.780188079656,30.7195139686666
PPO-v3,87,0,141.3877973500516,885,848.7653927452791,831.6990526291593,13.907250379977182,413.02594388896944,670.7946724220249,3.364668490648976
PPO-v3,88,0,159.4618531966157,1000,972.7186228356309,939.1565495768909,0.42477104667140686,417.9765251676005,891.2245185762516,7.0196553592429325
PPO-v3,89,0,167.3514862342784,1000,990.9315493167697,938.1163981447047,29.107028189807753,304.50147724166595,871.7318466556409,7.086702425582464
PPO-v3,90,0,170.45545948969092,1000,983.1342104224093,940.2071474340928,0.3783315189612283,340.42731183556356,775.7647776967727,62.968419748762365
PPO-v3,91,0,166.20402889262485,1000,938.4958889488768,939.706790043697,6.470315748755444,670.5225101858999,773.87219379052,8.218086073644491
PPO-v3,92,0,187.21526137246053,1000,930.8169807917135,941.4850489915859,80.89797025033091,335.18954183203016,927.5100059901666,0.0744990176328536
PPO-v3,93,0,147.9888768054519,746,697.6414346813551,702.6815522650668,70.39257278962626,348.89308090187154,619.2867209770874,6.231606371968145
PPO-v3,94,0,148.85084807362395,1000,981.4656644656086,938.2039850159589,0.025744601935128987,200.7490245852269,792.4306959678531,20.281766022934345
PPO-v3,95,0,144.7211382255606,1000,966.5525592074206,938.1157079034446,0.04282579356355676,206.89943199733284,766.5016164293404,15.319456017900213
PPO-v3,96,0,394.15059098316397,1000,934.8101088734524,940.8845433989767,543.857266089368,351.5668744542999,844.6308515608177,4.680874519047205
PPO-v3,97,0,168.74776883521483,710,689.4918878581217,668.0311568984962,116.98705423943385,405.38553762292304,602.4547072997024,2.3792360835293365
PPO-v3,98,0,177.55495014675122,1000,883.6831556229807,941.744908921291,42.6948291213907,617.6541272208462,866.1771833171006,2.6419716402778355
PPO-v3,99,0,159.9540191975661,1000,970.2050971371415,938.5479326541575,1.0114017241033486,581.4476686049687,772.9353243627132,2.0657887288905648
GRPO-v3,0,0,153.62921907976502,386,290.5821301778807,364.83108549034563,217.5736519965794,229.0401054087324,333.05524124622303,0.3707434386008618
GRPO-v3,1,0,169.6584889917328,1000,921.9240131285912,942.4677748264421,12.292674034514027,705.925742722863,809.5839597428478,4.1210462497306475
GRPO-v3,2,0,229.95638609466775,1000,939.3627091104433,941.4616856435302,153.33719927008573,530.9249472738381,909.1728948133511,1.453407183537076
GRPO-v3,3,0,187.15193449555247,425,402.2583388192649,401.92986488719816,262.3017998611723,251.9481408159371,369.2157836002551,0.053859244505143566
GRPO-v3,4,0,210.03883052374175,602,444.7464447071897,568.695955531909,271.6078637488595,324.3253957460523,463.9097109046906,18.233518740654315
GRPO-v3,5,0,143.0649522853478,436,413.5135571896177,412.3436916581541,145.81875552250375,356.2557734326389,410.3465945591797,0.0
GRPO-v3,6,0,156.31764159332286,521,464.75488843987074,491.03731597383427,166.6811894557716,319.3711486572494,421.93318387210877,1.2385677269183222
GRPO-v3,7,0,83.75706067795142,233,220.66206182860262,220.27819747281515,95.80137698618985,175.98041962195427,219.660829179982,0.0
GRPO-v3,8,0,218.43712784974863,605,383.321235340417,570.5622105163694,331.2867292728508,278.0253694038381,384.7801387718793,0.06690544608390969
GRPO-v3,9,0,145.8567938834075,416,339.2976292284149,394.0627228879779,180.6502194528053,292.09732717324715,355.9486923408734,0.0
GRPO-v3,10,0,145.6392372221397,541,465.51407679984686,509.8859593630998,148.58652530303902,248.50237950149497,449.21159716496,0.010504572815958624
GRPO-v3,11,0,164.52729382276357,540,519.1949899697964,511.5322909790802,148.4452639613352,449.7894022339726,516.393321473699,0.6235638003471098
GRPO-v3,12,0,143.27973921037807,530,496.1470864748542,500.3320932490689,119.77031449120851,341.23899475553236,487.51137096353517,3.131638366812701
GRPO-v3,13,0,296.562152722446,1000,855.5363819451534,941.5442126438614,339.2884642994992,412.74598943831256,850.2176650793093,0.4758380558279658
GRPO-v3,14,0,158.8527940495457,1000,889.0701620572075,940.1279275456632,2.46809413842175,600.8717135921828,826.6975482965167,7.913602288459931
GRPO-v3,15,0,233.9476098488957,1000,952.0106115933997,941.0822314413493,181.0413432957289,419.6513202869433,838.0213769144658,0.0
